,BldgType,MSZoning,LotShape,LandSlope,Condition1,Condition2,Heating,HeatingQC,CentralAir,ExterCond,Functional,LotArea,LowQualFinSF,GrLivArea,PoolArea,GarageCars,ScreenPorch,OverallQual,OverallCond,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,WoodDeckSF,OpenPorchSF,3SsnPorch,YearBuilt,YearRemodAdd,MoSold,YrSold,SalePricePerSqf
99,0.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,4.0,6.0,9320.0,0.0,1225.0,0.0,0.0,0.0,4.0,5.0,,1.0,3.0,1.0,6.0,352.0,0.0,0.0,1959.0,1959.0,1.0,2010.0,13.835836909871245
100,0.0,3.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,10603.0,0.0,1610.0,0.0,2.0,0.0,6.0,7.0,2.0,0.0,3.0,1.0,6.0,168.0,68.0,0.0,1977.0,2001.0,2.0,2010.0,19.334150712062623
101,0.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,9206.0,0.0,1732.0,0.0,2.0,0.0,6.0,5.0,2.0,1.0,3.0,1.0,7.0,192.0,46.0,0.0,1985.0,1985.0,6.0,2010.0,19.335216163371715
102,2.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,6.0,7018.0,0.0,1535.0,0.0,2.0,0.0,5.0,5.0,2.0,0.0,4.0,2.0,8.0,0.0,0.0,,1979.0,1979.0,6.0,2009.0,16.951268167569108
103,0.0,3.0,0.0,0.0,2.0,,1.0,0.0,1.0,4.0,6.0,10402.0,0.0,1226.0,,3.0,0.0,7.0,5.0,2.0,0.0,3.0,1.0,6.0,0.0,36.0,0.0,2009.0,2009.0,5.0,2010.0,19.12132282253413
104,0.0,4.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,6.0,7758.0,0.0,1818.0,0.0,1.0,184.0,7.0,4.0,1.0,1.0,4.0,1.0,7.0,0.0,0.0,0.0,1931.0,1950.0,6.0,2007.0,21.848414539829854
105,0.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,9375.0,0.0,1992.0,0.0,2.0,0.0,8.0,5.0,2.0,1.0,3.0,1.0,9.0,140.0,45.0,0.0,2003.0,2004.0,8.0,2008.0,26.666666666666668
106,0.0,4.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,10800.0,0.0,1047.0,0.0,1.0,0.0,4.0,7.0,1.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,1885.0,1995.0,8.0,2007.0,9.25925925925926
107,0.0,4.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,6000.0,0.0,789.0,0.0,1.0,0.0,,5.0,1.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1948.0,1950.0,4.0,2008.0,19.166666666666668
108,0.0,4.0,3.0,0.0,0.0,2.0,2.0,4.0,0.0,4.0,6.0,8500.0,0.0,1517.0,0.0,0.0,0.0,5.0,7.0,2.0,,3.0,1.0,7.0,0.0,0.0,0.0,1919.0,2005.0,8.0,2007.0,13.529411764705882
109,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,11751.0,0.0,1844.0,0.0,2.0,0.0,6.0,6.0,,0.0,3.0,1.0,7.0,0.0,122.0,0.0,1977.0,1977.0,1.0,2010.0,16.168836694749384
110,0.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,9525.0,0.0,1855.0,0.0,1.0,0.0,6.0,4.0,2.0,0.0,4.0,1.0,7.0,182.0,0.0,0.0,1954.0,1972.0,10.0,2006.0,14.372703412073491
111,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,7750.0,0.0,1430.0,0.0,2.0,0.0,7.0,5.0,2.0,1.0,3.0,1.0,7.0,180.0,0.0,0.0,2000.0,2000.0,4.0,2010.0,23.225806451612904
112,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,9965.0,0.0,2696.0,0.0,3.0,168.0,7.0,5.0,2.0,1.0,4.0,1.0,10.0,120.0,184.0,0.0,2007.0,2007.0,10.0,2007.0,38.53186151530356
113,0.0,3.0,3.0,0.0,2.0,,1.0,4.0,1.0,2.0,6.0,21000.0,0.0,2259.0,0.0,2.0,0.0,6.0,5.0,2.0,0.0,3.0,1.0,7.0,166.0,120.0,0.0,1953.0,1953.0,10.0,2007.0,10.333333333333334
114,0.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,7259.0,0.0,2320.0,0.0,1.0,0.0,6.0,8.0,2.0,1.0,,1.0,9.0,224.0,0.0,0.0,1945.0,2002.0,7.0,2007.0,35.74872571979611
115,4.0,1.0,,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,3230.0,0.0,1458.0,0.0,2.0,,6.0,5.0,2.0,1.0,2.0,1.0,5.0,0.0,32.0,0.0,1999.0,1999.0,6.0,2007.0,54.4891640866873
116,0.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,,0.0,1092.0,0.0,1.0,0.0,5.0,5.0,1.0,0.0,3.0,1.0,6.0,0.0,20.0,0.0,1962.0,1962.0,9.0,2009.0,
117,0.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,8536.0,0.0,1125.0,0.0,2.0,,5.0,5.0,1.0,1.0,2.0,1.0,5.0,80.0,64.0,0.0,,,4.0,2007.0,18.15838800374883
118,0.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,12376.0,0.0,,0.0,3.0,0.0,7.0,5.0,3.0,0.0,5.0,1.0,11.0,367.0,0.0,0.0,1990.0,1990.0,5.0,2010.0,25.85649644473174
119,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,8461.0,0.0,1456.0,0.0,2.0,0.0,6.0,5.0,2.0,1.0,3.0,1.0,8.0,0.0,,0.0,2005.0,2006.0,7.0,2006.0,19.381869755348067
120,0.0,3.0,0.0,2.0,2.0,2.0,1.0,0.0,,4.0,6.0,21453.0,0.0,988.0,0.0,2.0,0.0,6.0,5.0,1.0,0.0,1.0,1.0,4.0,0.0,130.0,130.0,1969.0,1969.0,10.0,2006.0,8.3904349042092
121,0.0,4.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,6060.0,0.0,1123.0,0.0,1.0,0.0,4.0,5.0,1.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,1939.0,1950.0,6.0,2007.0,16.501650165016503
122,0.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,9464.0,0.0,1080.0,0.0,1.0,130.0,6.0,7.0,1.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,1958.0,1958.0,6.0,2008.0,14.370245139475909
123,,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,7892.0,0.0,1199.0,0.0,2.0,0.0,6.0,5.0,2.0,0.0,2.0,1.0,5.0,0.0,63.0,0.0,1993.0,1993.0,3.0,2008.0,19.500760263558032
124,0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,2.0,6.0,17043.0,0.0,1586.0,0.0,2.0,0.0,6.0,5.0,2.0,0.0,3.0,1.0,7.0,192.0,0.0,0.0,1979.0,1998.0,1.0,2009.0,10.62019597488705
125,1.0,4.0,3.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,6.0,6780.0,234.0,754.0,0.0,0.0,0.0,6.0,8.0,1.0,0.0,2.0,1.0,5.0,53.0,0.0,0.0,1935.0,1982.0,6.0,2006.0,12.463126843657816
126,4.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,4928.0,0.0,958.0,0.0,2.0,0.0,6.0,5.0,2.0,0.0,2.0,1.0,5.0,0.0,,0.0,1976.0,1976.0,,2007.0,25.974025974025974
127,0.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,6.0,4388.0,0.0,840.0,0.0,0.0,0.0,5.0,7.0,1.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,1930.0,1950.0,6.0,2007.0,19.826800364630813
128,0.0,3.0,3.0,0.0,4.0,2.0,1.0,4.0,1.0,4.0,6.0,7590.0,0.0,1348.0,0.0,2.0,0.0,6.0,5.0,1.0,1.0,3.0,1.0,6.0,188.0,108.0,0.0,1966.0,1966.0,7.0,2006.0,20.421607378129117
129,0.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,8973.0,0.0,1053.0,0.0,,0.0,5.0,7.0,1.0,1.0,3.0,1.0,6.0,0.0,80.0,180.0,1958.0,1991.0,7.0,2006.0,16.716817118020728
130,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,14200.0,0.0,2157.0,0.0,,0.0,7.0,6.0,2.0,1.0,4.0,1.0,8.0,105.0,66.0,0.0,1966.0,1966.0,5.0,2006.0,15.915492957746478
131,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,12224.0,0.0,2054.0,0.0,2.0,0.0,6.0,5.0,2.0,1.0,3.0,1.0,7.0,24.0,48.0,0.0,2000.0,2000.0,7.0,2009.0,19.960732984293195
132,0.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,7388.0,0.0,1327.0,0.0,2.0,0.0,5.0,6.0,1.0,0.0,3.0,1.0,7.0,0.0,,0.0,1959.0,2002.0,7.0,2007.0,20.404710341093665
133,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,6853.0,0.0,1296.0,0.0,2.0,0.0,8.0,5.0,2.0,0.0,2.0,1.0,6.0,192.0,25.0,0.0,2001.0,2002.0,6.0,2009.0,32.102728731942214
134,0.0,3.0,0.0,0.0,2.0,,1.0,2.0,1.0,4.0,2.0,,0.0,1721.0,0.0,2.0,0.0,5.0,6.0,2.0,1.0,3.0,1.0,7.0,0.0,96.0,0.0,1968.0,1993.0,7.0,2006.0,
135,0.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,10400.0,0.0,1682.0,0.0,,0.0,7.0,6.0,2.0,0.0,3.0,1.0,7.0,98.0,0.0,0.0,1970.0,1970.0,5.0,2008.0,16.73076923076923
136,0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,10355.0,0.0,1214.0,0.0,1.0,0.0,5.0,5.0,2.0,0.0,,1.0,5.0,0.0,111.0,0.0,1967.0,1967.0,7.0,2007.0,13.80975374215355
137,2.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,11070.0,0.0,1959.0,0.0,3.0,0.0,7.0,5.0,3.0,0.0,5.0,2.0,9.0,0.0,0.0,,1988.0,1989.0,,2006.0,15.447154471544716
138,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,9066.0,0.0,1852.0,0.0,3.0,0.0,8.0,5.0,2.0,1.0,3.0,1.0,7.0,224.0,106.0,0.0,1999.0,2000.0,12.0,2008.0,25.369512464151775
139,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,15426.0,0.0,1764.0,0.0,2.0,0.0,6.0,5.0,2.0,1.0,3.0,1.0,7.0,276.0,99.0,0.0,1997.0,1997.0,8.0,2009.0,15.007130818099313
140,0.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,10500.0,0.0,864.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,1971.0,1971.0,4.0,2010.0,10.952380952380953
141,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,11645.0,0.0,1734.0,0.0,2.0,0.0,7.0,5.0,2.0,0.0,3.0,1.0,7.0,160.0,24.0,0.0,,2005.0,,2006.0,22.327179046801202
142,0.0,3.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,6.0,8520.0,0.0,1385.0,0.0,2.0,0.0,5.0,4.0,2.0,0.0,4.0,1.0,6.0,0.0,0.0,0.0,1952.0,,6.0,2010.0,19.483568075117372
143,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,10335.0,0.0,1501.0,0.0,2.0,0.0,7.0,5.0,2.0,0.0,3.0,1.0,6.0,,29.0,0.0,1999.0,1999.0,6.0,2009.0,19.738751814223512
144,,4.0,3.0,0.0,5.0,2.0,1.0,4.0,1.0,4.0,6.0,9100.0,0.0,1728.0,0.0,2.0,0.0,5.0,5.0,2.0,0.0,6.0,2.0,10.0,0.0,0.0,0.0,1963.0,1963.0,11.0,2006.0,13.736263736263735
145,3.0,4.0,3.0,0.0,2.0,2.0,1.0,0.0,,4.0,0.0,2522.0,0.0,1709.0,0.0,2.0,0.0,6.0,5.0,2.0,0.0,3.0,1.0,7.0,0.0,40.0,0.0,2004.0,2006.0,4.0,2006.0,51.54639175257732
146,,4.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,6120.0,0.0,875.0,0.0,1.0,0.0,5.0,7.0,1.0,0.0,,1.0,5.0,48.0,0.0,0.0,1931.0,1993.0,11.0,2009.0,17.15686274509804
147,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,,4.0,6.0,9505.0,0.0,2035.0,0.0,2.0,0.0,7.0,5.0,2.0,1.0,3.0,1.0,8.0,144.0,48.0,0.0,2001.0,2001.0,,2010.0,23.40873224618622
148,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,7500.0,0.0,1080.0,0.0,0.0,,7.0,5.0,1.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,2004.0,,4.0,2008.0,18.8
149,,4.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,6240.0,0.0,1344.0,0.0,1.0,0.0,5.0,4.0,1.0,0.0,3.0,1.0,7.0,200.0,114.0,0.0,1936.0,1950.0,4.0,2006.0,18.42948717948718
150,0.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,10356.0,0.0,969.0,0.0,2.0,0.0,5.0,6.0,1.0,1.0,3.0,1.0,5.0,0.0,,0.0,1975.0,1975.0,1.0,2007.0,11.780610274237157
151,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,13891.0,0.0,1710.0,0.0,3.0,0.0,8.0,5.0,2.0,0.0,2.0,1.0,6.0,0.0,102.0,0.0,2007.0,2008.0,1.0,2008.0,26.80886905190411
152,0.0,3.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,14803.0,0.0,1993.0,0.0,2.0,0.0,6.0,5.0,2.0,1.0,4.0,1.0,8.0,0.0,66.0,0.0,,1971.0,6.0,2006.0,12.83523610079038
153,0.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,13500.0,0.0,1252.0,0.0,,0.0,6.0,7.0,1.0,0.0,1.0,1.0,4.0,409.0,0.0,0.0,1960.0,1975.0,3.0,2008.0,17.40740740740741
154,0.0,4.0,3.0,0.0,2.0,2.0,,4.0,1.0,4.0,6.0,11340.0,0.0,1200.0,0.0,1.0,0.0,,5.0,1.0,0.0,4.0,1.0,7.0,0.0,0.0,0.0,1923.0,1950.0,3.0,2006.0,11.022927689594356
155,0.0,3.0,3.0,0.0,0.0,2.0,3.0,,0.0,4.0,6.0,9600.0,0.0,1096.0,0.0,0.0,,6.0,5.0,1.0,0.0,2.0,1.0,5.0,0.0,8.0,0.0,1924.0,1950.0,4.0,2008.0,8.229166666666666
156,0.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,7200.0,0.0,1040.0,0.0,2.0,0.0,5.0,7.0,1.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1950.0,1950.0,6.0,2006.0,15.208333333333334
157,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,12003.0,0.0,1968.0,0.0,3.0,0.0,8.0,5.0,2.0,,4.0,1.0,8.0,0.0,75.0,0.0,2009.0,2010.0,5.0,2010.0,22.452720153295008
158,0.0,1.0,3.0,0.0,2.0,,1.0,0.0,1.0,4.0,6.0,12552.0,0.0,1947.0,0.0,2.0,0.0,7.0,5.0,2.0,1.0,3.0,1.0,8.0,0.0,136.0,0.0,2004.0,2005.0,5.0,2010.0,20.307520713830467
159,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,19378.0,0.0,2462.0,0.0,2.0,0.0,7.0,5.0,2.0,1.0,4.0,1.0,9.0,239.0,132.0,168.0,2005.0,2006.0,3.0,2006.0,16.513572092063164
160,0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,11120.0,0.0,1232.0,0.0,2.0,0.0,6.0,6.0,2.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,1984.0,1984.0,6.0,2008.0,14.613309352517986
161,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,,4.0,6.0,13688.0,0.0,2668.0,0.0,3.0,0.0,9.0,5.0,2.0,1.0,3.0,1.0,10.0,,0.0,0.0,2003.0,2004.0,3.0,2008.0,30.135885447106954
162,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,12182.0,0.0,1541.0,0.0,,0.0,7.0,5.0,2.0,0.0,3.0,1.0,7.0,0.0,70.0,0.0,2005.0,2005.0,,2010.0,18.059431948776883
163,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,5500.0,0.0,882.0,0.0,0.0,0.0,4.0,6.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1956.0,1956.0,4.0,2007.0,18.763636363636362
164,0.0,4.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,5400.0,0.0,1616.0,0.0,1.0,0.0,6.0,7.0,2.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,1926.0,2004.0,10.0,2007.0,28.14814814814815
165,1.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,10106.0,0.0,1355.0,0.0,0.0,0.0,5.0,7.0,2.0,0.0,4.0,2.0,6.0,140.0,0.0,0.0,1940.0,1999.0,9.0,2008.0,12.616267563823472
166,0.0,3.0,,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,10708.0,0.0,1867.0,0.0,1.0,142.0,5.0,5.0,1.0,0.0,2.0,1.0,7.0,476.0,0.0,0.0,1955.0,1993.0,11.0,2009.0,17.743742995890923
167,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,10562.0,0.0,2161.0,0.0,3.0,0.0,8.0,5.0,1.0,1.0,3.0,1.0,8.0,178.0,120.0,0.0,2007.0,2007.0,11.0,2007.0,30.82976708956637
168,0.0,3.0,0.0,0.0,2.0,2.0,1.0,,1.0,4.0,6.0,8244.0,0.0,1720.0,0.0,2.0,0.0,7.0,5.0,2.0,1.0,3.0,1.0,7.0,100.0,48.0,,2004.0,2004.0,5.0,2007.0,22.25861232411451
169,0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,,0.0,1707.0,0.0,2.0,0.0,8.0,6.0,2.0,1.0,2.0,1.0,6.0,574.0,64.0,0.0,1981.0,1981.0,1.0,2006.0,
170,0.0,4.0,0.0,0.0,1.0,2.0,1.0,4.0,1.0,4.0,6.0,12358.0,528.0,1382.0,0.0,2.0,0.0,5.0,6.0,,1.0,2.0,1.0,7.0,237.0,0.0,0.0,1941.0,1950.0,5.0,2007.0,10.398122673571775
171,0.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,4.0,6.0,31770.0,0.0,1656.0,0.0,2.0,0.0,6.0,5.0,1.0,0.0,3.0,1.0,7.0,210.0,62.0,0.0,1960.0,1960.0,5.0,2010.0,6.767390620081838
172,4.0,3.0,0.0,0.0,2.0,,1.0,2.0,1.0,2.0,6.0,5306.0,0.0,1767.0,0.0,2.0,0.0,7.0,7.0,2.0,0.0,2.0,1.0,5.0,441.0,35.0,0.0,1987.0,1987.0,6.0,2006.0,45.0433471541651
173,0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,10197.0,0.0,1362.0,0.0,2.0,0.0,6.0,5.0,1.0,,3.0,1.0,6.0,0.0,20.0,0.0,1961.0,1961.0,6.0,2008.0,15.985093654996568
174,0.0,3.0,0.0,0.0,2.0,2.0,1.0,,1.0,4.0,3.0,12416.0,0.0,1651.0,0.0,2.0,0.0,6.0,5.0,2.0,0.0,3.0,1.0,7.0,192.0,0.0,0.0,1986.0,1986.0,11.0,2008.0,14.81958762886598
175,0.0,3.0,3.0,0.0,2.0,,1.0,4.0,1.0,4.0,6.0,12615.0,0.0,2158.0,0.0,2.0,0.0,6.0,7.0,2.0,0.0,4.0,1.0,7.0,0.0,29.0,0.0,1950.0,2001.0,6.0,2007.0,19.2627824019025
176,0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,10029.0,0.0,2060.0,0.0,2.0,192.0,6.0,5.0,2.0,1.0,4.0,1.0,8.0,0.0,228.0,0.0,1988.0,1989.0,9.0,2007.0,21.038986937880146
177,0.0,3.0,3.0,,2.0,2.0,1.0,0.0,1.0,2.0,6.0,13650.0,0.0,1920.0,0.0,2.0,0.0,5.0,5.0,2.0,0.0,4.0,1.0,8.0,0.0,0.0,0.0,1958.0,1958.0,7.0,2006.0,12.637362637362637
178,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,,4.0,6.0,17423.0,0.0,2234.0,0.0,3.0,0.0,9.0,5.0,2.0,0.0,1.0,1.0,9.0,0.0,60.0,0.0,2008.0,2009.0,7.0,2009.0,28.80313378867015
179,0.0,4.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,8520.0,0.0,968.0,0.0,2.0,0.0,5.0,6.0,1.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1923.0,2006.0,7.0,2007.0,11.737089201877934
180,3.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,2117.0,0.0,1525.0,0.0,2.0,0.0,6.0,5.0,2.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,2000.0,2000.0,6.0,2007.0,83.60888049126122
181,0.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,7588.0,0.0,1802.0,0.0,,0.0,7.0,6.0,1.0,1.0,4.0,1.0,9.0,0.0,0.0,0.0,1920.0,1950.0,7.0,2006.0,26.37058513442277
182,0.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,6.0,9060.0,0.0,1340.0,0.0,1.0,,5.0,6.0,1.0,0.0,3.0,1.0,7.0,116.0,0.0,180.0,1957.0,2006.0,6.0,2007.0,13.245033112582782
183,0.0,4.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,4.0,11426.0,0.0,2082.0,0.0,2.0,0.0,7.0,5.0,2.0,1.0,3.0,1.0,6.0,280.0,238.0,0.0,2003.0,2003.0,6.0,2008.0,17.50393838613688
184,0.0,3.0,0.0,0.0,6.0,,1.0,2.0,1.0,4.0,6.0,7438.0,0.0,1252.0,0.0,2.0,0.0,5.0,8.0,1.0,0.0,3.0,1.0,5.0,104.0,0.0,0.0,1908.0,1991.0,6.0,2006.0,17.07448238773864
185,0.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,6.0,22950.0,572.0,3608.0,0.0,3.0,410.0,10.0,9.0,2.0,1.0,4.0,1.0,,0.0,260.0,0.0,1892.0,1993.0,6.0,2006.0,20.697167755991284
186,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,9947.0,0.0,1217.0,0.0,,0.0,7.0,5.0,2.0,0.0,,1.0,6.0,168.0,,0.0,1990.0,1991.0,6.0,2009.0,17.392178546295366
187,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,3.0,10410.0,144.0,1656.0,0.0,1.0,0.0,5.0,7.0,2.0,,3.0,1.0,8.0,0.0,0.0,140.0,1916.0,1987.0,8.0,2009.0,12.968299711815561
188,2.0,3.0,3.0,0.0,1.0,2.0,1.0,,1.0,4.0,6.0,7018.0,0.0,1224.0,0.0,2.0,0.0,5.0,5.0,0.0,2.0,2.0,2.0,6.0,120.0,0.0,0.0,1979.0,1979.0,6.0,2009.0,21.849102308349956
189,4.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,4923.0,0.0,1593.0,0.0,2.0,,8.0,5.0,1.0,1.0,0.0,1.0,5.0,0.0,120.0,,2001.0,2002.0,8.0,2008.0,58.09465772902701
190,0.0,3.0,3.0,1.0,2.0,2.0,1.0,4.0,1.0,4.0,0.0,10570.0,0.0,2727.0,0.0,,0.0,8.0,8.0,2.0,1.0,3.0,1.0,10.0,0.0,74.0,0.0,1932.0,1994.0,12.0,2007.0,29.801324503311257
191,0.0,3.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,7472.0,0.0,1479.0,0.0,2.0,0.0,7.0,9.0,1.0,1.0,4.0,1.0,7.0,0.0,32.0,0.0,1972.0,2004.0,6.0,2007.0,24.62526766595289
192,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,9017.0,0.0,1431.0,0.0,2.0,0.0,7.0,5.0,2.0,0.0,3.0,1.0,6.0,0.0,35.0,0.0,1999.0,1999.0,9.0,2009.0,21.293113008761228
193,3.0,4.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,0.0,2522.0,0.0,,0.0,,,7.0,5.0,2.0,0.0,3.0,1.0,7.0,0.0,40.0,0.0,2004.0,2004.0,5.0,2006.0,51.54639175257732
194,0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,7180.0,0.0,864.0,0.0,1.0,0.0,5.0,7.0,1.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,1972.0,1972.0,5.0,2008.0,17.688022284122564
195,3.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,2280.0,0.0,1456.0,0.0,2.0,0.0,6.0,6.0,2.0,1.0,3.0,1.0,7.0,87.0,0.0,0.0,1976.0,1976.0,7.0,2009.0,65.13157894736842
196,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,9416.0,0.0,1726.0,0.0,3.0,266.0,7.0,5.0,2.0,0.0,3.0,1.0,8.0,171.0,138.0,0.0,2007.0,2007.0,9.0,2007.0,33.12149532710281
197,0.0,3.0,3.0,0.0,0.0,2.0,1.0,2.0,,2.0,6.0,25419.0,392.0,3112.0,512.0,2.0,0.0,8.0,4.0,2.0,0.0,4.0,1.0,8.0,0.0,16.0,0.0,1918.0,1990.0,3.0,2006.0,9.245052913175185
198,0.0,4.0,3.0,0.0,2.0,2.0,,0.0,1.0,4.0,6.0,5520.0,371.0,2229.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,5.0,1.0,8.0,0.0,198.0,0.0,1912.0,1950.0,7.0,2009.0,18.840579710144926
199,0.0,3.0,3.0,0.0,2.0,2.0,,0.0,1.0,4.0,6.0,9591.0,0.0,1713.0,0.0,3.0,170.0,8.0,5.0,2.0,0.0,3.0,1.0,7.0,0.0,26.0,0.0,2004.0,2005.0,1.0,2009.0,28.662287561255344
